Unnamed: 0.1,Unnamed: 0,language,rating,category,combined_text,sentiment
91790,91790,kazakh,5.0,kitchen-home-appl,"ұнады ,  жақсы ,  әлі қоспадым ,  бірақ әдемі екен . 
",positive
91811,91811,kazakh,5.0,kitchen-home-appl,"әзірге жақсы . қарапайым ,  қолдануға жеңіл бәрі ұнады 
",positive
91857,91857,kazakh,5.0,kitchen-home-appl,"блендер шын . қақпасының ашылуы кішкене киынырақ . бірақ жақсы блендер . қатты шулы емес . каспи банкқа рахмет . осындай халыккһһққа ыңғайлы жағдай жасап жатқанына . 
",positive
91894,91894,kazakh,5.0,kitchen-home-appl,"барлығы ұнады . алуға кеңес брать . сөз жоқ 
",positive
91899,91899,kazakh,5.0,kitchen-home-appl,"өте тамаша ,  бізге ыңғайлы және жуылуыд оңай ,  барлығын керемет езеді ,  алсаңыздар окінбейсіздер . 
",positive
91900,91900,kazakh,5.0,kitchen-home-appl,"бүгін балам коктейль істеп бердім ,  әзірше бәрі ұнады . 
",positive
91904,91904,kazakh,5.0,kitchen-home-appl,"бәріне рахмет . 
",positive
91910,91910,kazakh,5.0,kitchen-home-appl,"ыңғайлы ,  қатты жемісті де майдалап тастайда 
",positive
91918,91918,kazakh,5.0,kitchen-home-appl,"жеткізу уақытында . курьер тауар сапасыз болған жағдайда не істеу керектігін түсіндірді . kaspi . kz - ке рахмет . тауард оса сайтта үйде отырып тапсырыс бердім . бағасына лайық . сапас жақсы . дизайн ұнады . күніне екі рет қолданамын . құман шын жəне 1.3 л . дыбыс қатты . құман ауыр . 
",positive
91934,91934,kazakh,4.0,kitchen-home-appl,"тауард уақытынан бұрын жеткізіп берді . сол үшін рахмет ! дауыс қатты шығады . жайя жұмыс жасайд . өте майдалап турауға тур келеді жемістерді 
",positive
91949,91949,kazakh,5.0,kitchen-home-appl,"өте ұнады 
",positive
92013,92013,kazakh,5.0,kitchen-home-appl,"вафельница маған өте қатты ұнады ,  мена алғаныма өкінбеймін . 
",positive
92069,92069,kazakh,5.0,kitchen-home-appl,"өте керемет ,  асханаға керек техника екен 
",positive
92103,92103,kazakh,3.0,kitchen-home-appl,"орташа ,  жемісті тазалап салған бір жағынан жақсы қалдықтары пюре болып шыгады ! тауар жақсы ,  шағын ,  дауыс жайя ,  ыңғайлы . бир нос жемістерді тазалап салада екен . мысала апельсин қабығын ,  тасын аласын ,  алманың қабығын алмай салсаң ,  шырын шығып болмайда ,  сеткасы бітеліп қалады . 
",neutral
92148,92148,kazakh,5.0,kitchen-home-appl,"өте жақсы жұмыс істейді 
",positive
92158,92158,kazakh,5.0,kitchen-home-appl,"өте қуаныштымын оса ет тартқышты таңдағаныма . сапас керемет . құтыны бұлайтын құралы бар екен . сон қатты ұнады . оса өнімді алуға кеңес беремін ,  өкінбейсіздер . 
",positive
92168,92168,kazakh,5.0,kitchen-home-appl,"сапас жақсы 
",positive
92244,92244,kazakh,5.0,kitchen-home-appl,"жақсы істеп тұр . 
",positive
92245,92245,kazakh,5.0,kitchen-home-appl,"течь қана бір рет қолдандым ,  іші оңай ашылад ,  жууға ыңғайлы әзірше кемшілігін көрмедім 
",positive
92247,92247,kazakh,5.0,kitchen-home-appl,"рахмет ,  тез жеткізді . тексеріс көрдім . қолданбалы . анама сыйлыққа алдым . 
",positive
92422,92422,kazakh,5.0,kitchen-home-appl,"каспи банк маған ұнайды . үйде отырып ,  дүкендерден керекті заттарында ала аласыңдар . тез арад қызметтерін көрсетіп жатада . заттар ас қымбат емес . алған затый өзімнің көңілімнен шықты . 
",positive
92443,92443,kazakh,5.0,kitchen-home-appl,"маған өте ұнады ,  сапал 
",positive
92478,92478,kazakh,5.0,kitchen-home-appl,"жақсы ,  бәрі ұнады маған 
",positive
92497,92497,kazakh,5.0,kitchen-home-appl,"өте жақсы ,  əйеліме ұнады ,  бағасына тұрады 
",positive
92567,92567,kazakh,5.0,kitchen-home-appl,"ока 
",positive
92568,92568,kazakh,5.0,kitchen-home-appl,"өте жақсы ,  маған ұнады . сапас жақсы 
",positive
92572,92572,kazakh,5.0,kitchen-home-appl,"сэндвич жасап көрдік ,  ұнады . жақсы қыздырады ,  бағасы қымбат емес . 
",positive
92573,92573,kazakh,5.0,kitchen-home-appl,"өте жақсы ! маған ұнады 
",positive
92595,92595,kazakh,5.0,kitchen-home-appl,"бәйбішеме әпергем ,  жақсы дейді 
",positive
92596,92596,kazakh,5.0,kitchen-home-appl,"алыңыздар ,  өкінбейсіздералыңыздар ,  өкінбейсіздер 
",positive
92603,92603,kazakh,5.0,kitchen-home-appl,"өте керемет екен . алсаңыздар ,  өкінбейсіздер 
",positive
92652,92652,kazakh,5.0,kitchen-home-appl,"сапас өте жақсы . 
",positive
92682,92682,kazakh,5.0,kitchen-home-appl,"мультипісіргіш өте жақсы ,  анама алған болатынбыз ,  үлкен кісі болс да ,  функцияларын тез үйреніп алда ,  тамақтар дəмді болып піседі ,  дизайн əдемі 
",positive
92701,92701,kazakh,5.0,kitchen-home-appl,"маған тауар ұнады ! өте тамаша ! оса тауард алыңыздар ,  өкінбейсіздер ! дауыс жер жарада . 
",positive
92704,92704,kazakh,5.0,kitchen-home-appl,"маған өте ұнады ,  қолданып көрдім ,  өте жақсы 
",positive
92706,92706,kazakh,5.0,kitchen-home-appl,"сапас өте жақсы 
",positive
92774,92774,kazakh,5.0,kitchen-home-appl,"керемет блендер ! 
",positive
92797,92797,kazakh,5.0,kitchen-home-appl,"қатты ұнады . керемет ,  өкінбейсіздер 
",positive
92799,92799,kazakh,5.0,kitchen-home-appl,"өте керемет ет тартқыш ,  маған ұнады ,  ойымнан шықты ! kaspi . kz - ке үлкен рахметімді айтамын осындай халыққа ыңғайлы етіп жағдай жасағаны үшін . 
",positive
92822,92822,kazakh,5.0,kitchen-home-appl,"маған қатты ұнады . бұзылмайды деп ойлаймын . жақсы тауар . 
",positive
92890,92890,kazakh,5.0,kitchen-home-appl,"өте тамаша ,  маған керегі оса еді . каспи магазинг көп рахмет 
",positive
92905,92905,kazakh,5.0,kitchen-home-appl,"бәрі жақсы ,  ұнады қосымша тістері болс және өлшейтін стақанынын қақпағы болс ,  жақсы болатын еді 
",positive
92916,92916,kazakh,5.0,kitchen-home-appl,"тауар ұнады 
",positive
92919,92919,kazakh,5.0,kitchen-home-appl,"маған өте қатты ұнады ,  алсаңыздар ,  өкінбейсіздер 
",positive
92952,92952,kazakh,5.0,kitchen-home-appl,"күшті екен . жаңа бағдарламада шыққаны көрініп тұр . 
",positive
92954,92954,kazakh,5.0,kitchen-home-appl,"өте жақсы ,  ұнады 
",positive
92957,92957,kazakh,5.0,kitchen-home-appl,"жақсы істейді ,  жақсы ысытада . 
",positive
92982,92982,kazakh,5.0,kitchen-home-appl,"өте ыңғайлы . тез жылытада . дизайн әдемі 
",positive
92999,92999,kazakh,5.0,kitchen-home-appl,"тауар жақсы ,  ұнады ,  жылда қайнайды ,  асыққанда жақсы . алғашқы уақытарда тоқтың күйген иісі шығатын қазір басылып қалды . 
",positive
93064,93064,kazakh,5.0,kitchen-home-appl,"блендерді көп таңдай алмай ,  ұзақ іздедім . жақсы ,  ұнады . рахмет көп - көп 
",positive
93076,93076,kazakh,2.0,kitchen-home-appl,"дизайн жақсы маған ұнамады қызып кета береді 
",negative
93096,93096,kazakh,5.0,kitchen-home-appl,"жас балалар бар аналар үшін жақсы дүние . арзана әрі сапал . тауар ұнады ,  сапас жақсы әзірше жоқ ,  көңілімнен шықты . 
",positive
93122,93122,kazakh,5.0,kitchen-home-appl,"өте күшті ,  сатып алуға кеңес беремін 
",positive
93129,93129,kazakh,5.0,kitchen-home-appl,"алыңыздар ,  өкінбейсіздер . өте тамаша . маған унада . 
",positive
93137,93137,kazakh,4.0,kitchen-home-appl,"маған блендер ұнады ,  жылдамдығы керемет ұнамаған қасиеті жоқ 
",positive
93147,93147,kazakh,5.0,kitchen-home-appl,"маған өте ұнады ,  рахмет каспи . 
",positive
93179,93179,kazakh,5.0,kitchen-home-appl,"сапас керемет . өте ыңғайлы ,  керек нәрсе ,  әсіресе балала аналарға . сіңіліме сыйлыққа алғанмын ,  қуанып қалды . редмонд сапал фирмалардың бірі . бағасы қолжетимди . рахмет 
",positive
